user_id,tweet_id,username,location,following,followers,twt_created_at,total_tweets,retweet_count,text,hashtags,mentions
1,1,GopinathNagend1,"Hyderabad, India",1080,304,2022-11-08 22:28:05+00:00,61966,0,@isvelan @PrapancaMAnudan Why not ? When @ArvindKejriwal can make wild claims on @ndtv what is wrong ?,[],"[{'screen_name': 'isvelan', 'name': '🇮🇳 SenthilVelan 🇮🇳', 'id': 3194493950, 'id_str': '3194493950', 'indices': [0, 8]}, {'screen_name': 'PrapancaMAnudan', 'name': 'Universal Citizen (Agnipath🇮🇳)', 'id': 19366735, 'id_str': '19366735', 'indices': [9, 25]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [41, 56]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [81, 86]}]"
2,2,pspatilsbi,Bangalore ,325,25,2022-11-08 22:08:44+00:00,2704,0,"This was, this is and....this will be the agenda of great old @INCIndia  God will blees them with end. @INCKarnataka @PTI_News @VishweshwarBhat @publictvnews @RahulGandhi https://t.co/YHoPdN969Q",[],"[{'screen_name': 'INCIndia', 'name': 'Congress', 'id': 1153045459, 'id_str': '1153045459', 'indices': [62, 71]}, {'screen_name': 'INCKarnataka', 'name': 'Karnataka Congress', 'id': 758572309368098816, 'id_str': '758572309368098816', 'indices': [103, 116]}, {'screen_name': 'PTI_News', 'name': 'Press Trust of India', 'id': 245687754, 'id_str': '245687754', 'indices': [117, 126]}, {'screen_name': 'VishweshwarBhat', 'name': 'Vishweshwar Bhat', 'id': 228420453, 'id_str': '228420453', 'indices': [127, 143]}, {'screen_name': 'publictvnews', 'name': 'PublicTV', 'id': 471911020, 'id_str': '471911020', 'indices': [144, 157]}, {'screen_name': 'RahulGandhi', 'name': 'Rahul Gandhi', 'id': 3171712086, 'id_str': '3171712086', 'indices': [158, 170]}]"
3,3,ththegde,"Kandivali East, Mumbai",582,57,2022-11-08 22:00:49+00:00,1969,0,@PMOIndia @nsitharaman please allow citizens to buy forex as investment just like digital gold. Forex in rbi kitty but investment by Indians. Can something be done like that ?,[],"[{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [0, 9]}, {'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': 58243368, 'id_str': '58243368', 'indices': [10, 22]}]"
4,4,ahmed_chowdhary,"Andheri West, Mumbai",30,21,2022-11-08 21:59:32+00:00,332,0,@ANI Downfall of #IndianEconomy I felt In #Mumbai,"[{'text': 'IndianEconomy', 'indices': [17, 31]}, {'text': 'Mumbai', 'indices': [42, 49]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
5,5,rupz_boruah,"Chabua, India",14,33,2022-11-08 21:54:37+00:00,309,0,"Please take necessary action against neurologist #Dr_Dhrubajyoti_Kurmi of AMC,Dibrugarh.He never visits to see patients admitted in AMC. Always seats at private nursing home like sristi and other nursing home at dibrugarh.
@MoHFW_INDIA @himantabiswa @keshab_mahanta @mygovassam","[{'text': 'Dr_Dhrubajyoti_Kurmi', 'indices': [49, 70]}]","[{'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [223, 235]}, {'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [236, 249]}, {'screen_name': 'keshab_mahanta', 'name': 'Keshab Mahanta', 'id': 3582144085, 'id_str': '3582144085', 'indices': [250, 265]}, {'screen_name': 'mygovassam', 'name': 'MyGov Assam', 'id': 794958848725372928, 'id_str': '794958848725372928', 'indices': [266, 277]}]"
6,6,iamsaurav93,"New Delhi, India",12,1,2022-11-08 21:37:52+00:00,6,0,"@ArvindKejriwal 😂😂😂😂😂😂
Aayega to bjp",[],"[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [0, 15]}]"
7,7,iamkcns__,"New Delhi, India",71,1,2022-11-08 21:36:16+00:00,1,0,"Earthquake of 5.7 Magnitude tremors felt in Delhi 😮
#earthquake #Delhi  #2022 
@ArvindKejriwal  @AmitShah  @narendramodi  @isro @aajtak  @abvpjnu @ZeeNews  @iamkcns__ https://t.co/uMa7RMSljE","[{'text': 'earthquake', 'indices': [52, 63]}, {'text': 'Delhi', 'indices': [64, 70]}]","[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [79, 94]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [96, 105]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [107, 120]}, {'screen_name': 'isro', 'name': 'ISRO', 'id': 2253142422, 'id_str': '2253142422', 'indices': [122, 127]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [128, 135]}, {'screen_name': 'abvpjnu', 'name': 'ABVP JNU', 'id': 1436136931, 'id_str': '1436136931', 'indices': [137, 145]}, {'screen_name': 'ZeeNews', 'name': 'Zee News', 'id': 461841349, 'id_str': '461841349', 'indices': [146, 154]}, {'screen_name': 'iamkcns__', 'name': '𝐊𝐫𝐢𝐬𝐡𝐧𝐚 𝐍𝐚𝐮𝐡𝐰𝐚𝐫 𝐒𝐢𝐧𝐠𝐡 🦁', 'id': 1556157375509196800, 'id_str': '1556157375509196800', 'indices': [156, 166]}]"
8,8,lazizpizza99,"Jasola Vihar, New Delhi",23,1,2022-11-08 21:28:48+00:00,6,0,I was sleeping and suddenly bed start shaking. Once I ignored it but it keep on shaking like pendulum. Realised strong extreme strong tremor for the first time in my life. Immediately rushed to my parents who were already woke up. #peace #pray @LtGovDelhi @ArvindKejriwal,"[{'text': 'peace', 'indices': [231, 237]}, {'text': 'pray', 'indices': [238, 243]}]","[{'screen_name': 'LtGovDelhi', 'name': 'LG Delhi', 'id': 815473030868545537, 'id_str': '815473030868545537', 'indices': [244, 255]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [256, 271]}]"
9,9,purple_shadow99,India,1139,89,2022-11-08 21:27:58+00:00,552,0,@ANI Tremors felt around the world too,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
10,10,sethi_bideshi,"New Delhi, India",174,25,2022-11-08 21:19:29+00:00,501,0,@shwetasinghkirt @PMOIndia @narendramodi @AmitShah # justice for SSR,[],"[{'screen_name': 'shwetasinghkirt', 'name': 'Shweta Singh Kirti', 'id': 106805025, 'id_str': '106805025', 'indices': [0, 16]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [17, 26]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [27, 40]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [41, 50]}]"
11,11,UtkarshMishra_9,"Noida, India",707,1122,2022-11-08 21:14:55+00:00,5764,0,"@ANI Estimated magnitude 5.7 earthquake

Affected countries: Nepal, India, and China

2 km from Kalukheti, Nepal · 1:57 am

ISRO/Bhuvan

#earthquake #EarthquakePH https://t.co/KbqoTTfULE","[{'text': 'earthquake', 'indices': [137, 148]}, {'text': 'EarthquakePH', 'indices': [149, 162]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
12,12,dr_arpitgupta,"New Delhi, India",90,19,2022-11-08 21:14:26+00:00,73,0,@ANI I'm telling you this Earthquake is the outbreak of a lunar eclipse😂😂😂,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
13,13,jibin_ignatious,Delhi,1411,326,2022-11-08 21:07:28+00:00,886,0,"@guptarahul801 @NCS_Earthquake @Indiametdept @ndmaindia @Dr_Mishra1966 @moesgoi @OfficeOfDrJS @PMOIndia @DDNational Yes in Faridabad, it was felt for a while
Even sleeping people must have risen 🙊",[],"[{'screen_name': 'guptarahul801', 'name': 'Adv. Rahul Agrahari', 'id': 156244177, 'id_str': '156244177', 'indices': [0, 14]}, {'screen_name': 'NCS_Earthquake', 'name': 'National Center for Seismology', 'id': 1173512563151142913, 'id_str': '1173512563151142913', 'indices': [15, 30]}, {'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [31, 44]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [45, 55]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [56, 70]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [71, 79]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [80, 93]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [94, 103]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [104, 115]}]"
14,14,poojaraj6999,,17,5,2022-11-08 21:05:12+00:00,28,0,@guptarahul801 @NCS_Earthquake @Indiametdept @ndmaindia @Dr_Mishra1966 @moesgoi @OfficeOfDrJS @PMOIndia @DDNational And I'm like jai hanuman gyan gun sagar 🙏🙏,[],"[{'screen_name': 'guptarahul801', 'name': 'Adv. Rahul Agrahari', 'id': 156244177, 'id_str': '156244177', 'indices': [0, 14]}, {'screen_name': 'NCS_Earthquake', 'name': 'National Center for Seismology', 'id': 1173512563151142913, 'id_str': '1173512563151142913', 'indices': [15, 30]}, {'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [31, 44]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [45, 55]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [56, 70]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [71, 79]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [80, 93]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [94, 103]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [104, 115]}]"
15,15,AarziRazvi,,51,0,2022-11-08 21:04:53+00:00,13,0,@ArvindKejriwal Right,[],"[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [0, 15]}]"
16,16,drshahid2k5,Pilibhit/Aligarh/Gurgaon/Noida,323,21,2022-11-08 20:58:51+00:00,131,0,"@ANI Yes felt strong tremors. Hope everyone is safe.
#Earthquake","[{'text': 'Earthquake', 'indices': [53, 64]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
17,17,ajay_waldia,,29,2,2022-11-08 20:57:31+00:00,22,0,@ANI Very close #Pithoragarh #Uttarakhand,"[{'text': 'Pithoragarh', 'indices': [16, 28]}, {'text': 'Uttarakhand', 'indices': [29, 41]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
18,18,GirjeshKPatel,"लखनऊ, भारत",164,988,2022-11-08 20:54:48+00:00,522,0,"Heavy #earthquake in Roorke Uttrakhand. 3second Horrible Moment.
@ZeeNews @aajtak @Republic_Bharat @ABPNews @PMOIndia","[{'text': 'earthquake', 'indices': [6, 17]}]","[{'screen_name': 'ZeeNews', 'name': 'Zee News', 'id': 461841349, 'id_str': '461841349', 'indices': [65, 73]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [74, 81]}, {'screen_name': 'Republic_Bharat', 'name': 'रिपब्लिक भारत', 'id': 938002728898347008, 'id_str': '938002728898347008', 'indices': [82, 98]}, {'screen_name': 'ABPNews', 'name': 'ABP News', 'id': 39240673, 'id_str': '39240673', 'indices': [99, 107]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [108, 117]}]"
19,19,DhirajC34642179,"Faridabad, India",41,6,2022-11-08 20:48:42+00:00,10,0,@shinesnaina @ANI I also feel the same thing,[],"[{'screen_name': 'shinesnaina', 'name': 'Nancy', 'id': 844061363890614272, 'id_str': '844061363890614272', 'indices': [0, 12]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [13, 17]}]"
20,20,KhandujaMudit,"Jaipur, India",21,6,2022-11-08 20:47:46+00:00,20,0,"#Earthquake tremors felt in #Jaipur at 2:02 am 
.
.
@ANI @NCS_Earthquake @ZeeNews @jaipurnewstoday #TrendingNow #BREAKING","[{'text': 'Earthquake', 'indices': [0, 11]}, {'text': 'Jaipur', 'indices': [28, 35]}, {'text': 'TrendingNow', 'indices': [99, 111]}, {'text': 'BREAKING', 'indices': [112, 121]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [52, 56]}, {'screen_name': 'NCS_Earthquake', 'name': 'National Center for Seismology', 'id': 1173512563151142913, 'id_str': '1173512563151142913', 'indices': [57, 72]}, {'screen_name': 'ZeeNews', 'name': 'Zee News', 'id': 461841349, 'id_str': '461841349', 'indices': [73, 81]}, {'screen_name': 'jaipurnewstoday', 'name': 'Jaipur News Today', 'id': 787853597291614208, 'id_str': '787853597291614208', 'indices': [82, 98]}]"
21,21,shaikma38791147,"Gudivada, India",13,1,2022-11-08 20:47:43+00:00,2,0,"Honorble Ap Chief Minister Please Press The Button To Give Us Our Jobs In The Hospital And Give Us Our Salaries I Am Asking You With Tears To Release The Covid Budget
@ysjagan
@AndhraPradeshCM 
@VidadalaRajini 
@DelliRao
@nivasjanardhan #vijayawada
#government #hospital https://t.co/hKJMtm9NeB","[{'text': 'vijayawada', 'indices': [237, 248]}, {'text': 'government', 'indices': [249, 260]}, {'text': 'hospital', 'indices': [261, 270]}]","[{'screen_name': 'ysjagan', 'name': 'YS Jagan Mohan Reddy', 'id': 2965511647, 'id_str': '2965511647', 'indices': [167, 175]}, {'screen_name': 'AndhraPradeshCM', 'name': 'CMO Andhra Pradesh', 'id': 2687516120, 'id_str': '2687516120', 'indices': [176, 192]}, {'screen_name': 'VidadalaRajini', 'name': 'Rajini Vidadala', 'id': 1032201102773506048, 'id_str': '1032201102773506048', 'indices': [194, 209]}, {'screen_name': 'DelliRao', 'name': 'DelliSwaraRao', 'id': 1018523408500326400, 'id_str': '1018523408500326400', 'indices': [211, 220]}, {'screen_name': 'nivasjanardhan', 'name': 'nivas', 'id': 2925738079, 'id_str': '2925738079', 'indices': [221, 236]}]"
22,22,AmitSet94098290,,333,4,2022-11-08 20:47:40+00:00,1163,0,@ANI Prayer for all🙏🙏...,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
23,23,Atendra0138,"अलीगढ़, भारत",249,25,2022-11-08 20:46:52+00:00,38,0,@ANI Earthquake feel in Delhi,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
24,24,sparshmaheshwa1,"Meerut, India",222,10,2022-11-08 20:46:36+00:00,252,2,@ANI Yup. In meerut too. Continuously for 10-15 secs. https://t.co/W0ueHNtK0q,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
25,25,TheAnantpandit,"New Delhi, India",409,19,2022-11-08 20:46:16+00:00,152,0,"Earthquake of Magnitude:6.3, Occurred on 09-11-2022, 01:57:24 IST, Lat: 29.24 &amp; Long: 81.06, Depth: 10 Km ,Location: Nepal, for more information download the BhooKamp App https://t.co/7WsGpfA54y @Indiametdept @ndmaindia @Dr_Mishra1966 @moesgoi @OfficeOfDrJS @PMOIndia @DDNational https://t.co/FH1oUeoVFF",[],"[{'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [199, 212]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [213, 223]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [224, 238]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [239, 247]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [248, 261]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [262, 271]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [272, 283]}]"
26,26,sanjaylal03,"Noida, India",194,132,2022-11-08 20:45:44+00:00,1825,0,@NCS_Earthquake @Indiametdept @ndmaindia @Dr_Mishra1966 @moesgoi @OfficeOfDrJS @PMOIndia @DDNational We feel the same in Greater Noida west.,[],"[{'screen_name': 'NCS_Earthquake', 'name': 'National Center for Seismology', 'id': 1173512563151142913, 'id_str': '1173512563151142913', 'indices': [0, 15]}, {'screen_name': 'Indiametdept', 'name': 'India Meteorological Department', 'id': 719819459381354496, 'id_str': '719819459381354496', 'indices': [16, 29]}, {'screen_name': 'ndmaindia', 'name': 'NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण 🇮🇳', 'id': 2611134289, 'id_str': '2611134289', 'indices': [30, 40]}, {'screen_name': 'Dr_Mishra1966', 'name': 'Dr. O. P. Mishra', 'id': 1437427543267676164, 'id_str': '1437427543267676164', 'indices': [41, 55]}, {'screen_name': 'moesgoi', 'name': 'MoES GoI', 'id': 4515396408, 'id_str': '4515396408', 'indices': [56, 64]}, {'screen_name': 'OfficeOfDrJS', 'name': 'Office of Dr Jitendra Singh', 'id': 1394144790376194049, 'id_str': '1394144790376194049', 'indices': [65, 78]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [79, 88]}, {'screen_name': 'DDNational', 'name': 'Doordarshan National दूरदर्शन नेशनल', 'id': 571878474, 'id_str': '571878474', 'indices': [89, 100]}]"
27,27,gracypathak,"New Delhi, India",44,10,2022-11-08 20:42:40+00:00,26,0,@Nidhhiagerwalxo @ANI Same here 🤗,[],"[{'screen_name': 'Nidhhiagerwalxo', 'name': 'Nidhi agerwal', 'id': 4836137832, 'id_str': '4836137832', 'indices': [0, 16]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [17, 21]}]"
28,28,varun1719,"New Delhi, India",75,6,2022-11-08 20:40:58+00:00,21,2,@ANI In delhi it's very heavy.... Earthquake. My bed is shaking!!!,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
29,29,SafatArman,"Bihar, India",58,2,2022-11-08 20:39:28+00:00,11,0,"Earthquake in new delhi...
Approximately for 30 seconds... ☹️
@ArvindKejriwal @msisodia @KhanAmanatullah",[],"[{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [62, 77]}, {'screen_name': 'msisodia', 'name': 'Manish Sisodia', 'id': 30417501, 'id_str': '30417501', 'indices': [78, 87]}, {'screen_name': 'KhanAmanatullah', 'name': 'Amanatullah Khan AAP', 'id': 1177673084, 'id_str': '1177673084', 'indices': [88, 104]}]"
30,30,SwagatSubha,"New Delhi, India",127,16,2022-11-08 20:39:01+00:00,147,0,@ANI Just now @ Noida sec 66,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
31,31,kanhagupta21,Allahabad,182,13,2022-11-08 20:38:44+00:00,73,0,"@ANI Horrible !!! 
Ended up running outside my home to be safe...",[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
32,32,Chandra33373144,"Lucknow, India",180,30,2022-11-08 20:37:42+00:00,471,0,@ANI Lucknow me bhi,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
33,33,dharajain21,delhi,26,35,2022-11-08 20:36:57+00:00,67,0,@ANI The bed was shaking,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
34,34,nikikhattar,"Delhi, India",363,389,2022-11-08 20:35:49+00:00,911,0,@ratan_mrs @iSinghVikash @TajinderBagga @ArvindKejriwal Seriously I agree !!!! We are living in a furnace of co2,[],"[{'screen_name': 'ratan_mrs', 'name': 'MRS RATAN KAUL 🇮🇳', 'id': 1371164335314112525, 'id_str': '1371164335314112525', 'indices': [0, 10]}, {'screen_name': 'iSinghVikash', 'name': 'Vikash Singh', 'id': 1381502414, 'id_str': '1381502414', 'indices': [11, 24]}, {'screen_name': 'TajinderBagga', 'name': 'Tajinder Pal Singh Bagga', 'id': 85462891, 'id_str': '85462891', 'indices': [25, 39]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [40, 55]}]"
35,35,arpeet22,"Gurgaon, India",117,46,2022-11-08 20:34:51+00:00,571,0,"#earthquake for a couple of seconds in #NorthIndia #DelhiNCREarthquake #Mathura @aajtak @ndtv @PMOIndia 
Trust everyone's safe.","[{'text': 'earthquake', 'indices': [0, 11]}, {'text': 'NorthIndia', 'indices': [39, 50]}, {'text': 'DelhiNCREarthquake', 'indices': [51, 70]}, {'text': 'Mathura', 'indices': [71, 79]}]","[{'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [80, 87]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [88, 93]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [94, 103]}]"
36,36,Ankur707,"Noida, India",750,166,2022-11-08 20:34:13+00:00,2327,0,"@ANI Yes 
I felt it.",[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
37,37,MyPicsSpeaks,Faridabad,4116,891,2022-11-08 20:34:08+00:00,1345,0,@ANI Yes.. confirmed...it shake well,[],"[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [0, 4]}]"
38,38,sahilkaushar,New Delhi,653,850,2022-11-08 20:32:16+00:00,593,0,Felt earthquake in South Delhi rights now #earthquake @aajtak @ndtv @PMOIndia,"[{'text': 'earthquake', 'indices': [42, 53]}]","[{'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [54, 61]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [62, 67]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [68, 77]}]"
39,39,MyPicsSpeaks,Faridabad,4116,891,2022-11-08 20:32:09+00:00,1345,0,"Got feeling of #Earthquake

@TOIIndiaNews @ANI","[{'text': 'Earthquake', 'indices': [15, 26]}]","[{'screen_name': 'TOIIndiaNews', 'name': 'TOI India', 'id': 29958928, 'id_str': '29958928', 'indices': [28, 41]}, {'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [42, 46]}]"
40,40,AlertCi17299165,,972,165,2022-11-08 20:25:55+00:00,600,0,"@Dev_Fadnavis @Nitinbankar259 @BJP4Mumbai @PMOIndia In byculla many road repair fund is pass my our central govt and road started repair but till now no single banner is put my our BJP mumbai team 
How will people know who had pass this funds pls put BJP banner in byculla soon",[],"[{'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [0, 13]}, {'screen_name': 'Nitinbankar259', 'name': 'NITIN BANKAR - नितीन बनकर', 'id': 1322097362702008322, 'id_str': '1322097362702008322', 'indices': [14, 29]}, {'screen_name': 'BJP4Mumbai', 'name': 'BJP Mumbai', 'id': 2433075943, 'id_str': '2433075943', 'indices': [30, 41]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [42, 51]}]"
